item_number,item_name,line_build_id,procedures_step_order,sub_steps_order,procedures_activity,procedures_appliance,sub_steps_title,sub_steps_related_item_number,apply_option_id,apply_option_value_id,restaurant_id
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,12,1,COOK,TURBO_OVEN,Adobo Chicken,,,,cbc46539-86cb-46ec-af3f-05fc0d7b3495
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,12,1,COOK,TURBO_OVEN,Adobo Chicken,,,,80c098a1-2836-4c0b-88ea-d6aa9ed6a291
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,12,1,COOK,TURBO_OVEN,Adobo Chicken,,,,f54a0b83-50d6-43bb-b7d2-5c3f94af79a1
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,12,1,COOK,TURBO_OVEN,Adobo Chicken,,,,9f6ff6c3-c6eb-4756-9130-efe518d7b963
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,12,1,COOK,TURBO_OVEN,Adobo Chicken,,,,ffbdfdac-386a-4c97-8b26-a112c585a479
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,13,1,COOK,TURBO_OVEN,Extra: Adobo Chicken,,,,9f6ff6c3-c6eb-4756-9130-efe518d7b963
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,13,1,COOK,TURBO_OVEN,Extra: Adobo Chicken,,,,72892b02-6079-4724-81aa-e47fd42a03e7
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,13,1,COOK,TURBO_OVEN,Extra: Adobo Chicken,,,,899334d9-14be-4976-9c01-966d8ab80d0c
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,13,1,COOK,TURBO_OVEN,Extra: Adobo Chicken,,,,bb28f767-3cda-4865-9c65-1fdc0aff54cc
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,13,1,COOK,TURBO_OVEN,Extra: Adobo Chicken,,,,35096a97-510c-485a-b160-c8ecf96a8d98
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,13,1,COOK,TURBO_OVEN,Extra: Adobo Chicken,,,,80c098a1-2836-4c0b-88ea-d6aa9ed6a291
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,13,1,COOK,TURBO_OVEN,Extra: Adobo Chicken,,,,3ee40ffd-12ac-4c43-be13-4f11af0aa115
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,13,1,COOK,TURBO_OVEN,Extra: Adobo Chicken,,,,be6ee657-c6da-434b-b4a1-f1f2e2abc2b4
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,13,1,COOK,TURBO_OVEN,Extra: Adobo Chicken,,,,94410985-baef-49ad-97ce-75116e0e6aba
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,13,1,COOK,TURBO_OVEN,Extra: Adobo Chicken,,,,18a2db60-cd8a-4bbb-ad0a-7560b0b13f38
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,13,1,COOK,TURBO_OVEN,Extra: Adobo Chicken,,,,d9c2a7d5-46ca-4275-add9-b3e73761d396
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,13,1,COOK,TURBO_OVEN,Extra: Adobo Chicken,,,,e42a44bb-9119-405e-a545-ef70e64b1f5b
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,13,1,COOK,TURBO_OVEN,Extra: Adobo Chicken,,,,bb0d7ffd-553f-40fb-a94b-61ec631a4345
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,13,1,COOK,TURBO_OVEN,Extra: Adobo Chicken,,,,50c80294-6a20-41f3-901a-8238ece6244f
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,13,1,COOK,TURBO_OVEN,Extra: Adobo Chicken,,,,f54a0b83-50d6-43bb-b7d2-5c3f94af79a1
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,13,1,COOK,TURBO_OVEN,Extra: Adobo Chicken,,,,21c672fb-c4d3-4edc-84de-61ef6ad994fd
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,13,1,COOK,TURBO_OVEN,Extra: Adobo Chicken,,,,6d20ef4a-470d-40f1-9ed5-29073d1175d0
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,13,1,COOK,TURBO_OVEN,Extra: Adobo Chicken,,,,70a6c40d-310d-4097-814d-15d42c7d5c1b
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,13,1,COOK,TURBO_OVEN,Extra: Adobo Chicken,,,,cbc46539-86cb-46ec-af3f-05fc0d7b3495
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,13,1,COOK,TURBO_OVEN,Extra: Adobo Chicken,,,,fdfe198d-7678-4121-907b-bde344469313
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,13,1,COOK,TURBO_OVEN,Extra: Adobo Chicken,,,,c3303cd4-0c3d-472b-a5e5-08d77e69af47
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,13,1,COOK,TURBO_OVEN,Extra: Adobo Chicken,,,,03158d04-8ba4-4230-85c8-f9f4ce4b200c
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,13,1,COOK,TURBO_OVEN,Extra: Adobo Chicken,,,,ba6162bb-1d84-47d2-aeef-0ee560a7cfd4
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,13,1,COOK,TURBO_OVEN,Extra: Adobo Chicken,,,,4bc41e5f-e75b-4bc7-9b04-53093250015d
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,13,1,COOK,TURBO_OVEN,Extra: Adobo Chicken,,,,ce91c4d5-481d-4a1f-bf07-0b359bccbbd9
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,13,1,COOK,TURBO_OVEN,Extra: Adobo Chicken,,,,5bd779ff-652f-4eb9-a06e-d64e80c87335
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,13,1,COOK,TURBO_OVEN,Extra: Adobo Chicken,,,,dec1807c-26bb-4b28-8311-08fdb9a68422
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,13,1,COOK,TURBO_OVEN,Extra: Adobo Chicken,,,,378fd512-7b11-4435-b8c4-8b3feb6c8228
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,13,1,COOK,TURBO_OVEN,Extra: Adobo Chicken,,,,ffbdfdac-386a-4c97-8b26-a112c585a479
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,14,1,COOK,MICROWAVE,Spiced Tofu,,,,bb0d7ffd-553f-40fb-a94b-61ec631a4345
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,14,1,COOK,MICROWAVE,Spiced Tofu,,,,378fd512-7b11-4435-b8c4-8b3feb6c8228
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,14,1,COOK,MICROWAVE,Spiced Tofu,,,,70a6c40d-310d-4097-814d-15d42c7d5c1b
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,14,1,COOK,MICROWAVE,Spiced Tofu,,,,ce91c4d5-481d-4a1f-bf07-0b359bccbbd9
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,14,1,COOK,MICROWAVE,Spiced Tofu,,,,c3303cd4-0c3d-472b-a5e5-08d77e69af47
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,14,1,COOK,MICROWAVE,Spiced Tofu,,,,e42a44bb-9119-405e-a545-ef70e64b1f5b
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,14,1,COOK,MICROWAVE,Spiced Tofu,,,,3ee40ffd-12ac-4c43-be13-4f11af0aa115
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,14,1,COOK,MICROWAVE,Spiced Tofu,,,,50c80294-6a20-41f3-901a-8238ece6244f
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,14,1,COOK,MICROWAVE,Spiced Tofu,,,,94410985-baef-49ad-97ce-75116e0e6aba
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,14,1,COOK,MICROWAVE,Spiced Tofu,,,,d9c2a7d5-46ca-4275-add9-b3e73761d396
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,14,1,COOK,MICROWAVE,Spiced Tofu,,,,cbc46539-86cb-46ec-af3f-05fc0d7b3495
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,14,1,COOK,MICROWAVE,Spiced Tofu,,,,5bd779ff-652f-4eb9-a06e-d64e80c87335
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,14,1,COOK,MICROWAVE,Spiced Tofu,,,,21c672fb-c4d3-4edc-84de-61ef6ad994fd
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,14,1,COOK,MICROWAVE,Spiced Tofu,,,,bb28f767-3cda-4865-9c65-1fdc0aff54cc
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,14,1,COOK,MICROWAVE,Spiced Tofu,,,,35096a97-510c-485a-b160-c8ecf96a8d98
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,14,1,COOK,MICROWAVE,Spiced Tofu,,,,03158d04-8ba4-4230-85c8-f9f4ce4b200c
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,14,1,COOK,MICROWAVE,Spiced Tofu,,,,6d20ef4a-470d-40f1-9ed5-29073d1175d0
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,14,1,COOK,MICROWAVE,Spiced Tofu,,,,80c098a1-2836-4c0b-88ea-d6aa9ed6a291
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,14,1,COOK,MICROWAVE,Spiced Tofu,,,,ba6162bb-1d84-47d2-aeef-0ee560a7cfd4
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,14,1,COOK,MICROWAVE,Spiced Tofu,,,,f54a0b83-50d6-43bb-b7d2-5c3f94af79a1
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,14,1,COOK,MICROWAVE,Spiced Tofu,,,,ffbdfdac-386a-4c97-8b26-a112c585a479
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,14,1,COOK,MICROWAVE,Spiced Tofu,,,,be6ee657-c6da-434b-b4a1-f1f2e2abc2b4
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,14,1,COOK,MICROWAVE,Spiced Tofu,,,,fdfe198d-7678-4121-907b-bde344469313
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,14,1,COOK,MICROWAVE,Spiced Tofu,,,,9f6ff6c3-c6eb-4756-9130-efe518d7b963
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,14,1,COOK,MICROWAVE,Spiced Tofu,,,,18a2db60-cd8a-4bbb-ad0a-7560b0b13f38
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,14,1,COOK,MICROWAVE,Spiced Tofu,,,,72892b02-6079-4724-81aa-e47fd42a03e7
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,14,1,COOK,MICROWAVE,Spiced Tofu,,,,dec1807c-26bb-4b28-8311-08fdb9a68422
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,14,1,COOK,MICROWAVE,Spiced Tofu,,,,899334d9-14be-4976-9c01-966d8ab80d0c
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,14,1,COOK,MICROWAVE,Spiced Tofu,,,,4bc41e5f-e75b-4bc7-9b04-53093250015d
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,15,1,COOK,MICROWAVE,Extra Spiced: Tofu,,,,ce91c4d5-481d-4a1f-bf07-0b359bccbbd9
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,15,1,COOK,MICROWAVE,Extra Spiced: Tofu,,,,03158d04-8ba4-4230-85c8-f9f4ce4b200c
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,15,1,COOK,MICROWAVE,Extra Spiced: Tofu,,,,ba6162bb-1d84-47d2-aeef-0ee560a7cfd4
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,15,1,COOK,MICROWAVE,Extra Spiced: Tofu,,,,dec1807c-26bb-4b28-8311-08fdb9a68422
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,15,1,COOK,MICROWAVE,Extra Spiced: Tofu,,,,70a6c40d-310d-4097-814d-15d42c7d5c1b
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,15,1,COOK,MICROWAVE,Extra Spiced: Tofu,,,,3ee40ffd-12ac-4c43-be13-4f11af0aa115
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,15,1,COOK,MICROWAVE,Extra Spiced: Tofu,,,,fdfe198d-7678-4121-907b-bde344469313
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,15,1,COOK,MICROWAVE,Extra Spiced: Tofu,,,,be6ee657-c6da-434b-b4a1-f1f2e2abc2b4
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,15,1,COOK,MICROWAVE,Extra Spiced: Tofu,,,,94410985-baef-49ad-97ce-75116e0e6aba
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,15,1,COOK,MICROWAVE,Extra Spiced: Tofu,,,,cbc46539-86cb-46ec-af3f-05fc0d7b3495
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,15,1,COOK,MICROWAVE,Extra Spiced: Tofu,,,,bb0d7ffd-553f-40fb-a94b-61ec631a4345
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,15,1,COOK,MICROWAVE,Extra Spiced: Tofu,,,,899334d9-14be-4976-9c01-966d8ab80d0c
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,15,1,COOK,MICROWAVE,Extra Spiced: Tofu,,,,21c672fb-c4d3-4edc-84de-61ef6ad994fd
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,15,1,COOK,MICROWAVE,Extra Spiced: Tofu,,,,18a2db60-cd8a-4bbb-ad0a-7560b0b13f38
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,15,1,COOK,MICROWAVE,Extra Spiced: Tofu,,,,ffbdfdac-386a-4c97-8b26-a112c585a479
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,15,1,COOK,MICROWAVE,Extra Spiced: Tofu,,,,4bc41e5f-e75b-4bc7-9b04-53093250015d
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,15,1,COOK,MICROWAVE,Extra Spiced: Tofu,,,,80c098a1-2836-4c0b-88ea-d6aa9ed6a291
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,15,1,COOK,MICROWAVE,Extra Spiced: Tofu,,,,c3303cd4-0c3d-472b-a5e5-08d77e69af47
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,15,1,COOK,MICROWAVE,Extra Spiced: Tofu,,,,e42a44bb-9119-405e-a545-ef70e64b1f5b
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,15,1,COOK,MICROWAVE,Extra Spiced: Tofu,,,,5bd779ff-652f-4eb9-a06e-d64e80c87335
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,15,1,COOK,MICROWAVE,Extra Spiced: Tofu,,,,f54a0b83-50d6-43bb-b7d2-5c3f94af79a1
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,15,1,COOK,MICROWAVE,Extra Spiced: Tofu,,,,50c80294-6a20-41f3-901a-8238ece6244f
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,15,1,COOK,MICROWAVE,Extra Spiced: Tofu,,,,d9c2a7d5-46ca-4275-add9-b3e73761d396
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,15,1,COOK,MICROWAVE,Extra Spiced: Tofu,,,,bb28f767-3cda-4865-9c65-1fdc0aff54cc
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,15,1,COOK,MICROWAVE,Extra Spiced: Tofu,,,,6d20ef4a-470d-40f1-9ed5-29073d1175d0
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,15,1,COOK,MICROWAVE,Extra Spiced: Tofu,,,,35096a97-510c-485a-b160-c8ecf96a8d98
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,15,1,COOK,MICROWAVE,Extra Spiced: Tofu,,,,378fd512-7b11-4435-b8c4-8b3feb6c8228
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,15,1,COOK,MICROWAVE,Extra Spiced: Tofu,,,,9f6ff6c3-c6eb-4756-9130-efe518d7b963
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,15,1,COOK,MICROWAVE,Extra Spiced: Tofu,,,,72892b02-6079-4724-81aa-e47fd42a03e7
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,16,1,COOK,MICROWAVE,Carnitas,,,,ffbdfdac-386a-4c97-8b26-a112c585a479
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,16,1,COOK,MICROWAVE,Carnitas,,,,d9c2a7d5-46ca-4275-add9-b3e73761d396
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,16,1,COOK,MICROWAVE,Carnitas,,,,c3303cd4-0c3d-472b-a5e5-08d77e69af47
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,16,1,COOK,MICROWAVE,Carnitas,,,,6d20ef4a-470d-40f1-9ed5-29073d1175d0
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,16,1,COOK,MICROWAVE,Carnitas,,,,18a2db60-cd8a-4bbb-ad0a-7560b0b13f38
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,16,1,COOK,MICROWAVE,Carnitas,,,,378fd512-7b11-4435-b8c4-8b3feb6c8228
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,16,1,COOK,MICROWAVE,Carnitas,,,,ce91c4d5-481d-4a1f-bf07-0b359bccbbd9
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,16,1,COOK,MICROWAVE,Carnitas,,,,03158d04-8ba4-4230-85c8-f9f4ce4b200c
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,16,1,COOK,MICROWAVE,Carnitas,,,,80c098a1-2836-4c0b-88ea-d6aa9ed6a291
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,16,1,COOK,MICROWAVE,Carnitas,,,,72892b02-6079-4724-81aa-e47fd42a03e7
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,16,1,COOK,MICROWAVE,Carnitas,,,,5bd779ff-652f-4eb9-a06e-d64e80c87335
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,16,1,COOK,MICROWAVE,Carnitas,,,,94410985-baef-49ad-97ce-75116e0e6aba
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,16,1,COOK,MICROWAVE,Carnitas,,,,3ee40ffd-12ac-4c43-be13-4f11af0aa115
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,16,1,COOK,MICROWAVE,Carnitas,,,,9f6ff6c3-c6eb-4756-9130-efe518d7b963
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,16,1,COOK,MICROWAVE,Carnitas,,,,35096a97-510c-485a-b160-c8ecf96a8d98
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,16,1,COOK,MICROWAVE,Carnitas,,,,e42a44bb-9119-405e-a545-ef70e64b1f5b
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,16,1,COOK,MICROWAVE,Carnitas,,,,f54a0b83-50d6-43bb-b7d2-5c3f94af79a1
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,16,1,COOK,MICROWAVE,Carnitas,,,,899334d9-14be-4976-9c01-966d8ab80d0c
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,16,1,COOK,MICROWAVE,Carnitas,,,,fdfe198d-7678-4121-907b-bde344469313
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,16,1,COOK,MICROWAVE,Carnitas,,,,70a6c40d-310d-4097-814d-15d42c7d5c1b
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,16,1,COOK,MICROWAVE,Carnitas,,,,be6ee657-c6da-434b-b4a1-f1f2e2abc2b4
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,16,1,COOK,MICROWAVE,Carnitas,,,,bb28f767-3cda-4865-9c65-1fdc0aff54cc
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,16,1,COOK,MICROWAVE,Carnitas,,,,50c80294-6a20-41f3-901a-8238ece6244f
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,16,1,COOK,MICROWAVE,Carnitas,,,,21c672fb-c4d3-4edc-84de-61ef6ad994fd
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,16,1,COOK,MICROWAVE,Carnitas,,,,dec1807c-26bb-4b28-8311-08fdb9a68422
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,16,1,COOK,MICROWAVE,Carnitas,,,,bb0d7ffd-553f-40fb-a94b-61ec631a4345
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,16,1,COOK,MICROWAVE,Carnitas,,,,cbc46539-86cb-46ec-af3f-05fc0d7b3495
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,16,1,COOK,MICROWAVE,Carnitas,,,,ba6162bb-1d84-47d2-aeef-0ee560a7cfd4
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,16,1,COOK,MICROWAVE,Carnitas,,,,4bc41e5f-e75b-4bc7-9b04-53093250015d
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,17,1,COOK,MICROWAVE,Extra: Carnitas,,,,c3303cd4-0c3d-472b-a5e5-08d77e69af47
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,17,1,COOK,MICROWAVE,Extra: Carnitas,,,,4bc41e5f-e75b-4bc7-9b04-53093250015d
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,17,1,COOK,MICROWAVE,Extra: Carnitas,,,,94410985-baef-49ad-97ce-75116e0e6aba
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,17,1,COOK,MICROWAVE,Extra: Carnitas,,,,f54a0b83-50d6-43bb-b7d2-5c3f94af79a1
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,17,1,COOK,MICROWAVE,Extra: Carnitas,,,,bb28f767-3cda-4865-9c65-1fdc0aff54cc
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,17,1,COOK,MICROWAVE,Extra: Carnitas,,,,be6ee657-c6da-434b-b4a1-f1f2e2abc2b4
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,17,1,COOK,MICROWAVE,Extra: Carnitas,,,,80c098a1-2836-4c0b-88ea-d6aa9ed6a291
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,17,1,COOK,MICROWAVE,Extra: Carnitas,,,,378fd512-7b11-4435-b8c4-8b3feb6c8228
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,17,1,COOK,MICROWAVE,Extra: Carnitas,,,,70a6c40d-310d-4097-814d-15d42c7d5c1b
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,17,1,COOK,MICROWAVE,Extra: Carnitas,,,,72892b02-6079-4724-81aa-e47fd42a03e7
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,17,1,COOK,MICROWAVE,Extra: Carnitas,,,,9f6ff6c3-c6eb-4756-9130-efe518d7b963
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,17,1,COOK,MICROWAVE,Extra: Carnitas,,,,dec1807c-26bb-4b28-8311-08fdb9a68422
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,17,1,COOK,MICROWAVE,Extra: Carnitas,,,,fdfe198d-7678-4121-907b-bde344469313
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,17,1,COOK,MICROWAVE,Extra: Carnitas,,,,bb0d7ffd-553f-40fb-a94b-61ec631a4345
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,17,1,COOK,MICROWAVE,Extra: Carnitas,,,,21c672fb-c4d3-4edc-84de-61ef6ad994fd
8004637,"Burrito (BYO), Limesalt",86516038-cd3e-413a-8f37-4291ad98d301,17,1,COOK,MICROWAVE,Extra: Carnitas,,,,5bd779ff-652f-4eb9-a06e-d64e80c87335
