item_number,item_name,line_build_id,procedures_step_order,sub_steps_order,procedures_activity,procedures_appliance,procedures_cooking_phase,sub_steps_title,sub_steps_related_item_number,cooking_time,resting_time,hold_time,step_time,apply_option_id,apply_option_value_id,restaurant_id,procedures_option_type,procedures_option_name,procedures_option_value_name
8010688,"Chicken Souvlaki & Avocado Sandwich PRESET, Yasas BYO",5f4a7005-2167-43b5-90fd-d6a2c8e0b6ae,8,1,COOK,TURBO_OVEN,,Extra Roasted Cauliflower,,03:00,,,03:15,,,,,,
8010469,"12"" Gluten-Free Pizza Quattro Formaggi, Alanza Pizza",3ec7cfe2-1c4d-4862-99bd-aedbf9134e8a,2,1,COOK,PIZZA_CONVEYOR_OVEN,,GF Pizza,,05:10,,,05:35,,,023496f8-279d-4bf8-b97a-299913417b9a,,,
8010902,"Cheesesteak Quesadilla (BYO), Limesalt",caa3b07d-3835-47bf-9f59-f03d2e4deec2,2,1,COOK,RICE_COOKER,,White Rice,,35:00,,00:00,35:15,,,6d20ef4a-470d-40f1-9ed5-29073d1175d0,,,
8008421,"12pc Boneless Tandoori Wings, Wing Trip",6667eb95-4df7-473c-ab5a-4fc16fed4008,1,2,COOK,FRYER,,"POST COOK: 2 Shakes Tandoori Spice, Toss",,04:00,,,04:45,,,66158e6d-c4ca-437d-a077-95c69b8da405,,,
8010703,"BYO Kanpai  Bowl, Royal Greens AB PRESET",3ec86d03-de84-465a-89c3-913e71eade2a,4,1,COOK,WATER_BATH,,32oz Pulp Bowl,,10:00,,,10:15,,,,MANDATORY_CHOICE,Base,Grains & Spring Mix
8007269,"Pepperoni Round Pizza, Di Fara 3.0",9a230e63-d047-4d63-a026-668ab31e2056,1,5,GARNISH,,,8oz Pepperoni,,,,,01:00,,,b3f5cb04-8643-4c8a-a17b-c65f7f8ef50e,,,
8010707,"BYO Royal Roots  Bowl, Royal Greens AB PRESET",7a705195-24e4-4801-ad2f-3a34b688d550,3,2,COOK,WATER_BATH,,Grain Mix,,10:00,,,10:15,,,,MANDATORY_CHOICE,Base,Grains & Kale
8011249,"General Tso's Shrimp, Kin House (Microwave Pilot)",b915b163-4b34-4799-9b70-29d0db5939c8,7,1,VEND,,,Kin House Sauces,,,,,00:00,,,,,,
8009955,"Chicken Tenders, Bellies",dc2c9f42-4f6e-4b30-8c61-7914dd2c2efb,3,1,VEND,,,Ketchup,,,,,00:00,,,e5d007a6-27fd-4281-8aea-23d85caefca9,,,
8009945,"Grilled Cheese, Bellies",2f3281c1-4777-4a4f-8d59-58884cb44545,1,2,COOK,TURBO_OVEN,,Vegalene - Top & Bottom Bun,,01:30,,,01:45,,,899334d9-14be-4976-9c01-966d8ab80d0c,,,
8010909,"BBQ Brisket Taco, PRESET",22ead752-8401-4388-a19b-35fa262728a8,16,12,GARNISH,,,Pickled Red Onions,,,,,00:15,,,21c672fb-c4d3-4edc-84de-61ef6ad994fd,,,
8010907,"BBQ Brisket Burrito, PRESET",649120e6-04c0-4a8c-a8fd-e83fd53399b9,13,1,COOK,TURBO_OVEN,,Extra: Adobo Chicken,,04:00,,,04:15,,,18a2db60-cd8a-4bbb-ad0a-7560b0b13f38,,,
8009068,"Cheese Fries, Burger Baby",b228f925-20c5-40bb-a34b-dbc5fc7d955b,3,1,COMPLETE,,,Place in Bag,,,,30:00,00:15,,,03c399c8-f6fa-4c24-90da-8deb7045b8a6,,,
8009439,"Greek Salad, Detroit Brick",4070a4f3-b900-49ce-9032-e5f07c777b7a,3,1,COMPLETE,,,Greek Salad,,,,30:00,00:15,,,,,,
8010777,"12"" Gluten-Free Pizza Lasagna, Alanza Pizza",86fd50a7-d656-48bb-b4a7-bd2e980b0087,1,2,GARNISH,,,(1 Portion Cup) Panna,,,,,00:30,,,0f6cb20e-f820-4fc3-99d9-3eee3df223b4,,,
8006106,"Bacon Cheeseburger, Fred's 3.0",7f6493fb-d265-4eea-b186-13e462c25c7c,3,10,GARNISH,,,(3 Ring) White Onion,,,,,00:30,,,,,,
8010673,"BYO Beet & Goat Cheese Salad, Royal Greens PRESET",ac8245c4-ed19-4f9e-b451-b4b4c35d55eb,7,14,GARNISH,,,Olive Oil,,,,,00:15,,,,,,
8010704,"BYO Mandarin Crunch  Salad, Royal Greens AB PRESET",33749f43-f373-4869-aa5e-1368c124798c,6,3,GARNISH,,,Extra (6 EA) Roasted Shrimp,,,,,00:15,,,,,,
8011278,Balsamic Brussels Salad,8baf1a56-9c70-46d2-9a2e-d94241f92b63,2,2,COOK,WATER_BATH,,Grain Mix,,10:00,,,10:15,,,,MANDATORY_CHOICE,Base,Grains & Romaine
8010062,"French Fries, Bellies",b217ffc7-7ddb-403d-bd25-6cec9ad7426e,2,1,GARNISH,,,Bellies Clamshell - Fries,,,,,00:30,,,7b063886-2069-4408-8fc8-39fb6d19376b,,,
8010853,"Ranchero Bowl, PRESET",e832aae2-196e-49a4-a492-f661a067e41e,10,1,COOK,TURBO_OVEN,,Extra: Adobo Steak,,03:00,,,03:15,,,03158d04-8ba4-4230-85c8-f9f4ce4b200c,,,
8007958,"Steak Pepperonata, Alanza",02e79db4-e306-4aa5-b12a-50abf2b06b7b,2,8,COOK,TURBO_OVEN,,POST COOK: add temp stick to steak and PASS,,04:00,,,04:15,bf1ec2d5-5494-4d06-8e63-68ef00d2e1ef,f2838b52-0a70-4a7a-9dba-f2ba74cf5c44,,DISH_PREFERENCE,Choose Your Temperature,Medium Rare
8010587,"Fully Loaded Cheeseburger Melt, Burger Baby (Pilot)",47478093-0030-4975-8e52-fd17b52a5eae,8,1,COMPLETE,,,Place in Bag,,,,30:00,00:30,,,,,,
8010853,"Ranchero Bowl, PRESET",e832aae2-196e-49a4-a492-f661a067e41e,22,13,GARNISH,,,Pickled Red Onions,,,,,00:15,,,6d20ef4a-470d-40f1-9ed5-29073d1175d0,,,
8011327,Kale Junkie Salad,1f98eb44-77cb-430c-a0e1-f3b8e281a5ef,6,7,GARNISH,,,Extra Zhough Chicken,,,,,00:15,,,,,,
8010436,"Pizza Quattro Formaggi 12"", Alanza Pizza",59454831-a86e-4bdc-91b2-5662a99d9c67,3,2,GARNISH,,,Pizza- 6 Piece Cut,,,,,00:15,,,6094a2d3-f14e-4bb6-b8a4-857829415fdf,,,
8011017,"Pizza Pepperoni 12"", Alanza Pizza (Pilot)",90efe0ea-31d5-45e1-be28-1cc3ed620247,1,4,GARNISH,,,(18 ea) Pepperoni,,,,,00:45,,,,,,
8011275,"12pc Boneless Wings, Wing Trip",382707ae-ae9c-448c-9d14-75a6aac8998b,4,2,COOK,FRYER,,POST COOK: (2) Teriyaki,,03:00,,,03:15,,,78b14a7d-0760-4e43-a14c-1b68948e6279,MANDATORY_CHOICE,Choose Your Flavor ,Teriyaki
8009134,"Chicken & Broccoli, Kin House 2.0",081403bb-9de3-4248-a165-8948cd835bbc,5,2,GARNISH,,,"Chicken & Broccoli, Scrape",,,,,00:30,,,,,,
8010682,"BYO [Preset ID] Spicy Tofu Bowl, Hanu Poke PRESET",17b8db38-148c-4696-9b72-318d6b19b1fc,7,1,COMPLETE,,,BYO POKE BOWL,,,,30:00,00:15,,,,,,
8010468,"12"" Gluten-Free Pizza Pesto, Alanza Pizza",81f4f272-4f04-4381-ae15-680472194d16,5,1,COMPLETE,,,Place Tamper Proof Sticker,,,,05:00,00:30,,,06fe3931-6862-40e5-9c3c-4ffd1249034b,,,
8010062,"French Fries, Bellies",261fee20-4117-4fa3-81fa-6d13b1f57f03,2,1,GARNISH,,,Bellies Clamshell - Fries,,,,,00:30,,,292f7795-837a-473f-8d51-31440616b280,,,
8010435,"Pizza Tartufo & Funghi 12"", Alanza Pizza",3fa8b7b9-0089-421f-ac01-91cfae013d58,1,4,GARNISH,,,(1) Diced Mozzarella,,,,,00:15,,,36f1f26c-4b54-4720-8770-3336b4f71488,,,
8010431,"Pizza Vodka 12"", Alanza Pizza",5b31c3ce-638a-4daf-81c9-828463d13973,1,2,GARNISH,,,(1 Portion Cup) Panna,,,,,00:30,,,76915715-7bc5-49a4-83b7-706e8cc5e507,,,
8010857,"Picante Bowl, PRESET",33d3c0c4-a032-438f-bcd5-1e3efc066f1b,22,5,GARNISH,,,Shredded Cheese,,,,,00:15,,,ce91c4d5-481d-4a1f-bf07-0b359bccbbd9,,,
8008269,"6pc Boneless Lemon Pepper Wings, Wing Trip",59c0ad86-da42-441d-af3f-d8b24879fcd8,1,2,COOK,FRYER,,"POST COOK: 1 Shake Lemon Pepper, Toss",,04:00,,,04:45,,,2119f651-edf0-444b-a948-5add020b047f,,,
8010675,"BYO Winter Bowl, Royal Greens PRESET",994dfe63-229f-4ca0-8296-8663a1487a9a,6,13,GARNISH,,,Extra (2 Scoop) Salmon,,,,,00:15,,,,,,
8010712,"BYO Winter  Bowl, Royal Greens AB PRESET",3567bde3-20a3-4e80-975a-39fafd367ba1,7,10,GARNISH,,,Lemon Wedge,,,,,00:15,,,,,,
8009003,"Vegetable Fried Rice, Kin House 2.0",63a6803c-0638-4a3f-bcd2-a6460702ef27,4,1,GARNISH,,,24oz Black Bowl,,,,,00:30,,,,,,
8006447,"Regular Round Pizza (BYO), Di Fara 3.0",1bcd6196-f362-4cc1-85d4-fb2377c4bee0,1,11,GARNISH,,,8oz Kalamata Olives,,,,,01:00,a25f8389-bc20-4179-a5fa-cd7b615e0d33,,afe3c868-b749-4e12-a353-349829cf0bd7,,,
8002223,"Beet & Citrus Salad, Bankside",97929696-2b00-4788-840e-122a751cc58b,1,4,GARNISH,,,Mandarine,,,,,00:30,,,,,,
8006380,"Regular Round Pizza, Di Fara 3.0",4e7f9bb4-0295-437b-927b-28570c2461c0,1,5,GARNISH,,,"(4 ea) Ciliegine Mozzarella, Tear & Place",,,,,00:45,,,62bbb259-829b-4792-8c3a-f5cff6043c7e,,,
8008644,"Fried Chicken Sandwich Deluxe, Street Bird",011e0e90-ea97-4e07-bab2-1a4ccfb7c5e4,2,5,GARNISH,,,No Pickle,,,,,01:00,,,867eddd1-995e-44ff-9add-ff788c6040ed,MANDATORY_CHOICE,Cheese,Swiss Cheese
8010062,"French Fries, Bellies",261fee20-4117-4fa3-81fa-6d13b1f57f03,1,1,COOK,FRYER,,Fries,4000053,04:00,,,04:15,,,880b5e7f-7f7e-4945-b74e-1c5b4540bb75,,,
8010674,"BYO Blue Cheese & Pecan Salad, Royal Greens PRESET",09a1e4a3-96c8-4e80-aa0b-f13089570803,6,18,GARNISH,,,Tortilla Strips,,,,,00:15,,,,,,
8008421,"12pc Boneless Tandoori Wings, Wing Trip",6667eb95-4df7-473c-ab5a-4fc16fed4008,2,4,GARNISH,,,(2) Cilantro Chutney,,,,,00:30,,,f6b96cd4-17d0-455c-8d48-62d85962da4c,,,
8010438,"Pizza Pepperoni 12"", Alanza Pizza",08466aa8-9f6f-418a-acf3-4368059e6172,5,1,COMPLETE,,,Place Tamper Proof Sticker,,,,05:00,00:30,,,f5e5b57f-ee47-4dc6-9bef-dc9e06960fff,,,
8009955,"Chicken Tenders, Bellies",91e4735d-60cb-4f87-b785-b421f744837c,5,1,COMPLETE,,,Chicken Tenders,,,,05:00,00:30,,,d316c51c-193c-47db-843d-a6e71b8a7163,,,
8008793,"12pc Boneless BBQ Wings, Wing Trip",8767048c-06d4-4514-8c99-d708b0470ebc,2,3,GARNISH,,,Wings ,,,,,00:15,,,c6bd9fd5-e01e-45ea-98e1-bb1d1db9b2cd,,,
8011277,Pomegranate Crunch Salad,ca89c348-7a4e-4d9d-9be1-5852f5c2044c,4,2,COOK,WATER_BATH,,Grain Mix,,10:00,,,10:15,,,,MANDATORY_CHOICE,Base,Grains & Spring Mix
8006153,"Shroom Shire Cheesesteak, Fred's 3.0",420129a4-48ec-4207-a91f-62326d4438d4,4,1,COMPLETE,,,Place in large bag,,,,05:00,00:30,,,,,,
8009096,"M's Crispy Chicken Tenders, Street Bird",8412cd2d-b032-4cec-8032-6289968b0d7d,4,1,COMPLETE,,,M's Crispy Chicken Tenders,,,,30:00,00:15,,,70a6c40d-310d-4097-814d-15d42c7d5c1b,,,
8011279,Balsamic Brussels Salad AB PRESET,615079bb-dcfe-4735-b6da-d1b714bfda90,4,2,COOK,WATER_BATH,,Grain Mix,,10:00,,,10:15,,,,MANDATORY_CHOICE,Base,Grains & Spring Mix
8009096,"M's Crispy Chicken Tenders, Street Bird",898145e2-1edd-4381-8ca1-2c449d50b04c,2,1,GARNISH,,,Large Branded Clamshell,,,,,01:00,,,9f6ff6c3-c6eb-4756-9130-efe518d7b963,,,
8009132,"Sesame Beef, Kin House 2.0",432c3658-2731-4529-9694-5580b57d8408,2,1,GARNISH,,,Jasmine Rice - 16oz Black Cup,,,,,00:15,,,fe657a63-f3b6-44de-9fd7-857b8e684b11,,,
8010854,"Campesino Bowl, PRESET",79464757-8d40-4878-9d2b-0f6fa2bb20a5,22,8,GARNISH,,,Guacamole,,,,,00:15,,,ce91c4d5-481d-4a1f-bf07-0b359bccbbd9,,,
8010873,"Spicy Salmon Sashimi Salad, Royal Greens PRESET",a4b97086-409a-43e3-98cc-f3079d7e7a68,7,3,GARNISH,,,Basil Pesto,,,,,00:15,,,,,,
8008645,"Fried Spicy Chicken Sandwich Deluxe, Street Bird",75c61fee-3d24-46a5-b33a-461d84354346,4,2,GARNISH,,,(6 Pt)  Spicy Mayo - Each Bun,4000498,,,,01:00,,,46526f6b-e0d4-4ac7-96af-51f85eb5d852,MANDATORY_CHOICE,Cheese,No Cheese
8005005,"Taco (BYO), Limesalt",0f4f71cb-c393-493a-9aef-f13fad942ebb,5,1,COOK,TURBO_OVEN,,Fajita Vegetables,,03:00,,,03:15,,,fdfe198d-7678-4121-907b-bde344469313,,,
8010672,"BYO Marc Murphy’s Crispy Leaf & Feta Salad, Royal Greens PRESET",78cb25b9-32df-446f-8d06-a669149b4bc4,1,2,COOK,WATER_BATH,,(2 Scoops) Grain Mix,,10:00,,,10:15,,,,MANDATORY_CHOICE,Base,Grains
8007270,"Pepperoni, Sausage, & Meatball Pizza, Di Fara 3.0",5bca752b-abf9-4979-834d-1eba0829f776,1,7,GARNISH,,,4 oz Meatballs,,,,,01:00,,,d0364a86-7047-429b-8d0e-60ee42072246,,,
8009096,"M's Crispy Chicken Tenders, Street Bird",898145e2-1edd-4381-8ca1-2c449d50b04c,2,5,GARNISH,,,Brown Sugar Babe Sauce,,,,,01:00,,,d1365e09-2544-457b-9db2-732506720657,,,
8007334,"Edamame, Global",2221126e-1cd4-4d23-8d0c-e0de84a13046,1,2,COOK,TURBO_OVEN,,1 TBSP Water,,02:00,,,02:15,,,,,,
8010854,"Campesino Bowl, PRESET",79464757-8d40-4878-9d2b-0f6fa2bb20a5,22,12,GARNISH,,,Pickled Jalapeños,,,,,00:15,,,35096a97-510c-485a-b160-c8ecf96a8d98,,,
8011276,"6pc Boneless Wings, Wing Trip",2c15d1d9-6560-4e22-935c-ba2091a2b4f4,13,1,COMPLETE,,,6pc Boneless Wings,9002117,,,30:00,00:30,,,23c614c5-3f9c-4a0c-8334-04914f864a37,,,
8010875,"Buffalo Salad, Royal Greens AB PRESET",ab2fccc4-e64f-47b9-ad5b-9af91ea20c83,7,21,GARNISH,,,Turmeric Yogurt Dressing,,,,,00:15,,,,,,
8010863,"Baked by Melissa's Rainbow Kale Salad, Royal Greens AB PRESET",2bb43128-7d13-4da9-9dea-b4f962a65f3c,6,29,GARNISH,,,Rice Pearls,,,,,00:15,,,,,,
8007651,"Real Veggie Cheeseburger, Burger Baby!",4f38db4d-d7f3-4af7-9c8c-6006b824cf62,7,3,COOK,TURBO_OVEN,,POST: (3 Shakes) Burger Seasoning,,02:30,,,03:00,,,de04479b-4743-4b70-82c6-c0d81215da4f,,,
8010714,"BYO Maydan’s Fattoush  Salad, Royal Greens AB PRESET",a650e54a-dd6c-4176-a636-cda848c418fd,5,43,GARNISH,,,Sliced Radish,,,,,00:15,,,,,,
8010908,"BBQ Brisket Bowl, PRESET",4f0956d0-f9c6-4b2d-8698-729e3fe45c0b,15,1,COOK,MICROWAVE,,"Carnitas, Drained",,00:40,,,01:00,,,bb0d7ffd-553f-40fb-a94b-61ec631a4345,,,
8008266,"6pc Truffle Parmesan Wings, Wing Trip",daee8fef-8cfe-4d0f-a632-6940cf0b062b,2,4,GARNISH,,,Parmesan Cheese,,,,,00:15,,,c6bd9fd5-e01e-45ea-98e1-bb1d1db9b2cd,,,
8010853,"Ranchero Bowl, PRESET",e832aae2-196e-49a4-a492-f661a067e41e,2,1,COOK,RICE_COOKER,,Brown Rice,,40:00,,00:00,40:15,,,dec1807c-26bb-4b28-8311-08fdb9a68422,,,
8008463,"NY Strip 12oz, The Mainstay",f8b01eed-dec0-4d95-acda-7c1492caad6c,3,5,COOK,TURBO_OVEN,,"Steak - Seasoning Side DOWN, BLACK Mat",,06:00,,,06:15,083cd8ed-4e5a-477a-a489-e41813417087,d92d8e74-86d5-4560-9d03-a6e652fc1edd,,DISH_PREFERENCE,Choose Your Temperature,Well Done
8009007,"General Tso's Chicken, Kin House 2.0",400df33c-1f41-4871-8918-a273c780559c,6,2,GARNISH,,,Broccoli,,,,,00:15,,,fe657a63-f3b6-44de-9fd7-857b8e684b11,,,
8008406,"12pc Truffle Parmesan Wings, Wing Trip",95b45a7d-a0ef-4ea6-be80-90db745d1702,2,1,GARNISH,,,Wing Paper - Large Branded Box,,,,,00:15,,,5a204e74-cd6f-4533-939e-e35e44d688bb,,,
8010855,"Sabroso Bowl, PRESET",f2c5628e-6421-4074-b6fe-88974d01d2e6,17,1,COOK,MICROWAVE,,"Barbacoa, Drained",,00:40,,,01:00,,,6d20ef4a-470d-40f1-9ed5-29073d1175d0,,,
8008809,"French Fries, Street Bird",babcc699-e41b-4423-af19-07ffa9e4add5,3,1,COMPLETE,,,Place in Bag,,,,05:00,00:30,,,b9dbc4c9-5cee-4df7-aaae-67dcdd8c30d7,,,
8008408,"12pc Peri Peri Wings, Wing Trip",84e5b6d5-d1c4-49ed-9e44-68607a1b2f9c,2,1,GARNISH,,,Wing Paper - Large Branded Box,,,,,00:15,,,48886d75-03f4-4c9e-b76c-4757232d414e,,,
8010858,"Basics Bowl, PRESET",30d31de1-5786-49ad-998d-6c94cd440d06,1,1,GARNISH,,,28 oz Pulp Rectangle,,,,,00:20,,,3ee40ffd-12ac-4c43-be13-4f11af0aa115,,,
8011197,"Buffalo Chicken Pizza, Detroit Brick (V2 Pilot)",1a32dab1-2e50-4705-b931-948a16a8ae02,1,7,GARNISH,,,Sauced Chicken - on Pizza,,,,,00:45,,,9f6ff6c3-c6eb-4756-9130-efe518d7b963,,,
8009955,"Chicken Tenders, Bellies",daec5dd2-8335-45a0-855a-6858b0626e7c,4,1,VEND,,,Ketchup,,,,,00:00,,,a98128ad-ab34-468b-9c80-6061fc2ddbb1,,,
8009955,"Chicken Tenders, Bellies",daec5dd2-8335-45a0-855a-6858b0626e7c,5,1,COMPLETE,,,Chicken Tenders,,,,05:00,00:30,,,b668b3fa-f1b9-4f1b-ae8a-33d55388f201,,,
8010987,"Regular Round Pizza, Di Fara 3.0 (Pilot)",c76d640f-00e8-4dda-8ca2-e5b1709b1e22,1,1,GARNISH,,,Stretch Dough,,,,,00:45,,,,,,
8010856,"Essentials Bowl, PRESET",6a58585b-12b2-465b-afef-f2cbcb44780c,22,1,GARNISH,,,Pico de Gallo,,,,,00:15,,,bb28f767-3cda-4865-9c65-1fdc0aff54cc,,,
8010856,"Essentials Bowl, PRESET",6a58585b-12b2-465b-afef-f2cbcb44780c,22,7,GARNISH,,,(12 Pt) Sour Cream,,,,,00:15,,,d9c2a7d5-46ca-4275-add9-b3e73761d396,,,
8010902,"Cheesesteak Quesadilla (BYO), Limesalt",caa3b07d-3835-47bf-9f59-f03d2e4deec2,2,1,COOK,RICE_COOKER,,White Rice,,35:00,,00:00,35:15,,,be6ee657-c6da-434b-b4a1-f1f2e2abc2b4,,,
8008648,"M's Chicka Shake Crispy Chicken Tenders, Street Bird",ee93ba29-ef36-4cc8-9938-fc09874bd6be,1,2,COOK,FRYER,,POSTCOOK: (3) Shakes Chicka Spice + Toss,,05:00,,,05:45,,,46526f6b-e0d4-4ac7-96af-51f85eb5d852,,,
8005007,"Quesadilla (BYO), Limesalt",4f98955f-94b6-4c0f-bf0f-d8d861c340e3,9,4,GARNISH,,,(2) Shredded Cheese - bottom half,,,,,00:30,,,72892b02-6079-4724-81aa-e47fd42a03e7,,,
8010062,"French Fries, Bellies",d50dfc66-bff6-46d8-afb2-018b12e4924d,1,2,COOK,FRYER,,"POST COOK: (2 Shakes) Salt, Toss",,04:00,,,04:45,,,21bb3797-868a-4125-bb1e-114d7c2aaa04,,,
8007280,"6pc Nashville Hot Wings, Wing Trip",3204cb5e-a687-48b5-8e38-3592b1c49fa9,1,1,COOK,FRYER,,(6) Bone-in Wings ,4000475,06:30,,,06:45,,,688c7b1f-6069-416b-b511-151a487a58b4,,,
8009955,"Chicken Tenders, Bellies",dc2c9f42-4f6e-4b30-8c61-7914dd2c2efb,2,1,VEND,,,Honey Mustard,,,,,00:00,,,238749d6-4e26-41e5-b6f0-068be65ed3a5,,,
8010859,"Strawberry Pecan Salad, Royal Greens PRESET",e4bff93c-df26-40eb-8fa7-5ce995680c68,5,45,GARNISH,,,(6 Leaves) Mint,,,,,00:15,,,,,,
8010907,"BBQ Brisket Burrito, PRESET",649120e6-04c0-4a8c-a8fd-e83fd53399b9,19,1,COOK,MICROWAVE,,Extra: Barbacoa,,00:40,,,01:00,,,bb0d7ffd-553f-40fb-a94b-61ec631a4345,,,
8010856,"Essentials Bowl, PRESET",1f9930d2-37ed-47ef-93b8-00f008b5d07b,22,12,GARNISH,,,Pickled Jalapeños,,,,,00:15,,,,,,
8005006,"Salad (BYO), Limesalt",d6885207-6519-44c0-9666-ad38fdabd50d,20,1,COOK,MICROWAVE,,Extra BBQ Brisket Burnt Ends,,01:15,,,01:30,,,bb28f767-3cda-4865-9c65-1fdc0aff54cc,,,
8009132,"Sesame Beef, Kin House 2.0",432c3658-2731-4529-9694-5580b57d8408,2,1,COOK,MICROWAVE,,AMBER Pan,,01:30,,,01:45,,,e81ccc58-9e04-4c37-8ad8-f76912269a61,,,
8010856,"Essentials Bowl, PRESET",6a58585b-12b2-465b-afef-f2cbcb44780c,22,5,GARNISH,,,Shredded Cheese,,,,,00:15,,,bb0d7ffd-553f-40fb-a94b-61ec631a4345,,,
8006447,"Regular Round Pizza (BYO), Di Fara 3.0",1bcd6196-f362-4cc1-85d4-fb2377c4bee0,1,3,GARNISH,,,Grated Parmesan,,,,,01:00,a25f8389-bc20-4179-a5fa-cd7b615e0d33,,24044196-482d-46c5-aecf-ee308bdb9381,,,
8010851,"White Rice Fajita Bowl, PRESET",473c4f29-7087-4b7a-a313-791065604e1b,13,1,COOK,MICROWAVE,,Spiced Tofu,,01:15,,,01:30,,,ce91c4d5-481d-4a1f-bf07-0b359bccbbd9,,,
8010436,"Pizza Quattro Formaggi 12"", Alanza Pizza",59454831-a86e-4bdc-91b2-5662a99d9c67,1,5,GARNISH,,,Quattro Formaggi Cheese Blend (Kit),,,,,00:45,,,372c68cd-54a3-493e-af00-63636b89fbd7,,,
8010500,"BYO Spicy Poke Bowl, Hanu Poke BOWLDER",068b10cc-f505-458c-968c-b47015b76349,1,1,GARNISH,,,(2 oz Portion Cup) Yum Yum Sauce,,,,,00:15,,,,,,
8004637,"Burrito (BYO), Limesalt",87052e98-ffb0-4ecc-877a-d605f7b30ee3,11,1,COOK,TURBO_OVEN,,Extra: Adobo Steak,,03:00,,,03:15,,,,,,
8007214,"BBQ Fries, Burger Baby",c1bf9a3e-162e-4848-9a5b-779ad9e0da05,1,3,COOK,FRYER,,"POST COOK: (4 Shakes) Pork & Poultry Rub, Toss",,04:00,,,04:45,,,c035ddf6-9872-474c-b2cc-689a36f7e562,,,
8004638,"Bowl (BYO), Limesalt",e962dd3c-8851-44ac-8254-edb11237306d,22,2,GARNISH,,,Tomatillo Salsa,,,,,00:15,,,cbc46539-86cb-46ec-af3f-05fc0d7b3495,,,
8010858,"Basics Bowl, PRESET",30d31de1-5786-49ad-998d-6c94cd440d06,22,11,GARNISH,,,Sliced Romaine,,,,,00:15,,,35096a97-510c-485a-b160-c8ecf96a8d98,,,
8010858,"Basics Bowl, PRESET",30d31de1-5786-49ad-998d-6c94cd440d06,11,1,COOK,TURBO_OVEN,,Adobo Chicken,,04:00,,,04:15,,,ba6162bb-1d84-47d2-aeef-0ee560a7cfd4,,,
8008646,"Fried Spicy Chicken Sandwich, Street Bird",e7327c3f-2212-44ae-9759-a357993a0791,1,1,GARNISH,,,Brown Sugar Babe Sauce,,,,,00:15,,,e437d940-3452-40d4-9769-1e6da933b08c,,,
8002212,"Broccoli Rabe & Sausage Round Pizza, Di Fara 3.0",59982bbf-86ee-4d44-9465-568921d45226,6,1,COMPLETE,,,Place in Bag,9001246,,,05:00,00:30,,,24044196-482d-46c5-aecf-ee308bdb9381,,,
8010470,"12"" Gluten-Free Pizza Vodka, Alanza Pizza",49f6cda0-5d81-4043-a900-44ff3c43b214,3,1,GARNISH,,,Place Pizza Small Square Pizza Box + Liner,,,,,00:30,,,a360d179-2d87-48fa-8987-f95dc7d1a574,,,
8010990,"Regular Round Pizza (BYO), Di Fara 3.0 (Pilot)",acbe06ee-9cae-4995-8d36-0b91dbd72d3b,4,1,VEND,,,(2 ea) Chili Flake Packets,,,,,00:00,bc4563ec-a636-4433-a7e1-dbcfd9b84718,,,,,
8010985,"Cheesesteak Quesadilla, Limesalt PRESET",886c2bdc-8f5b-49ae-8cc3-a021fc4296a6,3,1,COOK,TURBO_OVEN,,Adobo Steak,,03:00,,,03:15,,,899334d9-14be-4976-9c01-966d8ab80d0c,,,
8010985,"Cheesesteak Quesadilla, Limesalt PRESET",886c2bdc-8f5b-49ae-8cc3-a021fc4296a6,1,1,GARNISH,,,4oz Portion Cup,,,,,00:15,,,ba6162bb-1d84-47d2-aeef-0ee560a7cfd4,,,
8010463,"12"" Gluten-Free Pizza Classica, Alanza Pizza",b3781438-6a9a-40aa-abd5-620b108a7ea4,1,4,GARNISH,,,"(2) Ciliegine Mozzarella, Tear & Place",,,,,00:30,,,8ffa0ca3-880e-47cb-9446-dfd31525ff45,,,
8010908,"BBQ Brisket Bowl, PRESET",4f0956d0-f9c6-4b2d-8698-729e3fe45c0b,22,4,GARNISH,,,Corn Salsa,,,,,00:15,,,72892b02-6079-4724-81aa-e47fd42a03e7,,,
8010907,"BBQ Brisket Burrito, PRESET",649120e6-04c0-4a8c-a8fd-e83fd53399b9,13,1,COOK,TURBO_OVEN,,Extra: Adobo Chicken,,04:00,,,04:15,,,6d20ef4a-470d-40f1-9ed5-29073d1175d0,,,
8010439,"Pizza Classica 12"", Alanza Pizza",f237ae61-23ea-4bef-b9dc-94ad1e86fb23,3,1,GARNISH,,,Place Pizza Small Square Pizza Box + Liner,,,,,00:15,,,06fe3931-6862-40e5-9c3c-4ffd1249034b,,,
8008569,"12pc Classic Plain Wings, Wing Trip",7de2f803-b7d6-41ba-9770-9bdb852528e4,1,1,COOK,FRYER,,(12) Bone-in Wings,4000475,06:30,,,06:45,,,f6b96cd4-17d0-455c-8d48-62d85962da4c,,,
8007403,"Bowl (BYO), Yasas",2fcf5aa5-ad44-48f7-802d-23ea0f192750,20,4,GARNISH,,,Green Goddess,,,,,00:15,,,,,,
8010673,"BYO Beet & Goat Cheese Salad, Royal Greens PRESET",ac8245c4-ed19-4f9e-b451-b4b4c35d55eb,5,47,GARNISH,,,Scallions Sliced,,,,,00:15,,,,,,
